ArticleID,NberID,WPDate,StatName,nber_
6692,w1969,1986-07-01,fleschkincaid_score,-12.483242574257428
6692,w1969,1986-07-01,gunningfog_score,-16.832673267326733
6692,w1969,1986-07-01,notdalechall_count,41.0
6692,w1969,1986-07-01,polysyblword_count,17.0
6692,w1969,1986-07-01,sent_count,4.0
6692,w1969,1986-07-01,smog_score,-14.90622815163357
6692,w1969,1986-07-01,sybl_count,156.0
6692,w1969,1986-07-01,word_count,101.0
2259,w1980,1986-07-01,char_count,666.0
2259,w1980,1986-07-01,dalechall_score,-10.999176923076924
2259,w1980,1986-07-01,flesch_score,47.68807692307695
2259,w1980,1986-07-01,fleschkincaid_score,-13.066923076923079
2259,w1980,1986-07-01,gunningfog_score,-18.400000000000002
2259,w1980,1986-07-01,notdalechall_count,50.0
2259,w1980,1986-07-01,polysyblword_count,26.0
2259,w1980,1986-07-01,sent_count,5.0
2259,w1980,1986-07-01,smog_score,-16.15616582465906
2259,w1980,1986-07-01,sybl_count,204.0
2259,w1980,1986-07-01,word_count,130.0
7218,w1981,1986-07-01,char_count,841.0
7218,w1981,1986-07-01,dalechall_score,-11.101921848739496
7218,w1981,1986-07-01,flesch_score,30.978235294117667
7218,w1981,1986-07-01,fleschkincaid_score,-13.765084033613448
7218,w1981,1986-07-01,gunningfog_score,-18.065546218487395
7218,w1981,1986-07-01,notdalechall_count,56.0
7218,w1981,1986-07-01,polysyblword_count,35.0
7218,w1981,1986-07-01,sent_count,7.0
7218,w1981,1986-07-01,smog_score,-15.903189008614273
7218,w1981,1986-07-01,sybl_count,251.0
7218,w1981,1986-07-01,word_count,136.0
2283,w1985,1986-07-01,char_count,960.0
2283,w1985,1986-07-01,dalechall_score,-10.510840920096852
2283,w1985,1986-07-01,flesch_score,49.72932203389834
2283,w1985,1986-07-01,fleschkincaid_score,-12.604761904761908
2283,w1985,1986-07-01,gunningfog_score,-15.538014527845036
2283,w1985,1986-07-01,notdalechall_count,63.0
2283,w1985,1986-07-01,polysyblword_count,24.0
2283,w1985,1986-07-01,sent_count,7.0
2283,w1985,1986-07-01,smog_score,-13.707050652182112
2283,w1985,1986-07-01,sybl_count,275.0
2283,w1985,1986-07-01,word_count,177.0
8609,w2009,1986-08-01,char_count,375.0
8609,w2009,1986-08-01,dalechall_score,-10.029730769230769
8609,w2009,1986-08-01,flesch_score,45.870480769230795
8609,w2009,1986-08-01,fleschkincaid_score,-10.898269230769232
8609,w2009,1986-08-01,gunningfog_score,-15.730769230769234
8609,w2009,1986-08-01,notdalechall_count,23.0
8609,w2009,1986-08-01,polysyblword_count,15.0
8609,w2009,1986-08-01,sent_count,4.0
8609,w2009,1986-08-01,smog_score,-14.191785591663535
8609,w2009,1986-08-01,sybl_count,111.0
8609,w2009,1986-08-01,word_count,65.0
7332,w2012,1986-09-01,char_count,1217.0
7332,w2012,1986-09-01,dalechall_score,-10.748149999999999
7332,w2012,1986-09-01,flesch_score,43.433333333333366
7332,w2012,1986-09-01,fleschkincaid_score,-13.163518518518519
7332,w2012,1986-09-01,gunningfog_score,-17.748148148148147
7332,w2012,1986-09-01,notdalechall_count,81.0
7332,w2012,1986-09-01,polysyblword_count,44.0
7332,w2012,1986-09-01,sent_count,9.0
7332,w2012,1986-09-01,smog_score,-15.760457277294734
7332,w2012,1986-09-01,sybl_count,355.0
7332,w2012,1986-09-01,word_count,216.0
2206,w2015,1986-09-01,char_count,882.0
2206,w2015,1986-09-01,dalechall_score,-11.152144720496894
2206,w2015,1986-09-01,flesch_score,48.44527950310561
2206,w2015,1986-09-01,fleschkincaid_score,-12.216024844720499
2206,w2015,1986-09-01,gunningfog_score,-16.40496894409938
2206,w2015,1986-09-01,notdalechall_count,65.0
2206,w2015,1986-09-01,polysyblword_count,29.0
2206,w2015,1986-09-01,sent_count,7.0
2206,w2015,1986-09-01,smog_score,-14.756829357015494
2206,w2015,1986-09-01,sybl_count,257.0
2206,w2015,1986-09-01,word_count,161.0
8056,w2017,1986-09-01,char_count,556.0
8056,w2017,1986-09-01,dalechall_score,-8.732681818181817
8056,w2017,1986-09-01,flesch_score,50.484318181818225
8056,w2017,1986-09-01,fleschkincaid_score,-13.049545454545454
8056,w2017,1986-09-01,gunningfog_score,-15.727272727272728
8056,w2017,1986-09-01,notdalechall_count,26.0
8056,w2017,1986-09-01,polysyblword_count,13.0
8056,w2017,1986-09-01,sent_count,4.0
8056,w2017,1986-09-01,smog_score,-13.427899808715576
8056,w2017,1986-09-01,sybl_count,167.0
8056,w2017,1986-09-01,word_count,110.0
7334,w2019,1986-09-01,char_count,507.0
7334,w2019,1986-09-01,dalechall_score,-10.015833333333333
7334,w2019,1986-09-01,flesch_score,55.21750000000003
7334,w2019,1986-09-01,fleschkincaid_score,-11.147222222222224
7334,w2019,1986-09-01,gunningfog_score,-16.11111111111111
7334,w2019,1986-09-01,notdalechall_count,30.0
7334,w2019,1986-09-01,polysyblword_count,16.0
7334,w2019,1986-09-01,sent_count,4.0
7334,w2019,1986-09-01,smog_score,-14.554592549557764
7334,w2019,1986-09-01,sybl_count,137.0
7334,w2019,1986-09-01,word_count,90.0
6805,w2040,1986-10-01,char_count,474.0
6805,w2040,1986-10-01,dalechall_score,-11.00781219512195
6805,w2040,1986-10-01,flesch_score,41.5884756097561
6805,w2040,1986-10-01,fleschkincaid_score,-12.551341463414637
6805,w2040,1986-10-01,gunningfog_score,-16.49268292682927
6805,w2040,1986-10-01,notdalechall_count,33.0
6805,w2040,1986-10-01,polysyblword_count,17.0
6805,w2040,1986-10-01,sent_count,4.0
6805,w2040,1986-10-01,smog_score,-14.90622815163357
6805,w2040,1986-10-01,sybl_count,140.0
6805,w2040,1986-10-01,word_count,82.0
8613,w2046,1986-10-01,char_count,430.0
8613,w2046,1986-10-01,dalechall_score,-10.84970109589041
8613,w2046,1986-10-01,flesch_score,39.040657534246606
8613,w2046,1986-10-01,fleschkincaid_score,-11.440986301369861
8613,w2046,1986-10-01,gunningfog_score,-15.703013698630137
8613,w2046,1986-10-01,notdalechall_count,30.0
8613,w2046,1986-10-01,polysyblword_count,18.0
8613,w2046,1986-10-01,sent_count,5.0
8613,w2046,1986-10-01,smog_score,-13.968273953766033
8613,w2046,1986-10-01,sybl_count,132.0
8613,w2046,1986-10-01,word_count,73.0
2370,w2047,1986-10-01,char_count,1100.0
2370,w2047,1986-10-01,dalechall_score,-9.892086716791981
2370,w2047,1986-10-01,flesch_score,51.69868421052634
2370,w2047,1986-10-01,fleschkincaid_score,-14.140050125313282
2370,w2047,1986-10-01,gunningfog_score,-17.589974937343356
2370,w2047,1986-10-01,notdalechall_count,67.0
2370,w2047,1986-10-01,polysyblword_count,26.0
2370,w2047,1986-10-01,sent_count,7.0
2370,w2047,1986-10-01,smog_score,-14.138980108339055
2370,w2047,1986-10-01,sybl_count,329.0
2370,w2047,1986-10-01,word_count,228.0
2265,w2059,1986-10-01,char_count,1489.0
2265,w2059,1986-10-01,dalechall_score,-10.001897776324395
2265,w2059,1986-10-01,flesch_score,39.37167102681494
2265,w2059,1986-10-01,fleschkincaid_score,-14.046219751471552
2265,w2059,1986-10-01,gunningfog_score,-17.591105297580118
2265,w2059,1986-10-01,notdalechall_count,90.0
2265,w2059,1986-10-01,polysyblword_count,52.0
2265,w2059,1986-10-01,sent_count,11.0
2265,w2059,1986-10-01,smog_score,-15.549919911452193
2265,w2059,1986-10-01,sybl_count,466.0
2265,w2059,1986-10-01,word_count,278.0
2320,w2062,1986-11-01,char_count,824.0
2320,w2062,1986-11-01,dalechall_score,-11.036809019607844
2320,w2062,1986-11-01,flesch_score,35.881882352941204
2320,w2062,1986-11-01,fleschkincaid_score,-15.856418300653598
2320,w2062,1986-11-01,gunningfog_score,-19.298823529411766
2320,w2062,1986-11-01,notdalechall_count,57.0
2320,w2062,1986-11-01,polysyblword_count,27.0
2320,w2062,1986-11-01,sent_count,5.0
2320,w2062,1986-11-01,smog_score,-16.404322709996244
2320,w2062,1986-11-01,sybl_count,253.0
2320,w2062,1986-11-01,word_count,153.0
7255,w2067,1986-11-01,char_count,384.0
7255,w2067,1986-11-01,dalechall_score,-8.889641463414634
7255,w2067,1986-11-01,flesch_score,62.22262195121952
7255,w2067,1986-11-01,fleschkincaid_score,-9.673292682926832
7255,w2067,1986-11-01,gunningfog_score,-13.078048780487805
7255,w2067,1986-11-01,notdalechall_count,22.0
7255,w2067,1986-11-01,polysyblword_count,10.0
7255,w2067,1986-11-01,sent_count,4.0
7255,w2067,1986-11-01,smog_score,-12.161744961471694
7255,w2067,1986-11-01,sybl_count,120.0
7255,w2067,1986-11-01,word_count,82.0
2295,w2068,1986-11-01,char_count,673.0
2295,w2068,1986-11-01,dalechall_score,-9.457666169154228
2295,w2068,1986-11-01,flesch_score,49.69054726368162
2295,w2068,1986-11-01,fleschkincaid_score,-11.87671641791045
2295,w2068,1986-11-01,gunningfog_score,-16.993034825870648
2295,w2068,1986-11-01,notdalechall_count,40.0
2295,w2068,1986-11-01,polysyblword_count,27.0
2295,w2068,1986-11-01,sent_count,6.0
2295,w2068,1986-11-01,smog_score,-15.247664890283005
2295,w2068,1986-11-01,sybl_count,213.0
2295,w2068,1986-11-01,word_count,134.0
6949,w2086,1986-12-01,char_count,1058.0
6949,w2086,1986-12-01,dalechall_score,-10.548763157894737
6949,w2086,1986-12-01,flesch_score,38.46348684210528
6949,w2086,1986-12-01,fleschkincaid_score,-13.794605263157896
6949,w2086,1986-12-01,gunningfog_score,-17.289473684210527
6949,w2086,1986-12-01,notdalechall_count,69.0
6949,w2086,1986-12-01,polysyblword_count,37.0
6949,w2086,1986-12-01,sent_count,8.0
6949,w2086,1986-12-01,smog_score,-15.414825405933506
6949,w2086,1986-12-01,sybl_count,324.0
6949,w2086,1986-12-01,word_count,190.0
6696,w2088,1986-12-01,char_count,735.0
6696,w2088,1986-12-01,dalechall_score,-11.101694847775176
6696,w2088,1986-12-01,flesch_score,40.74827868852461
6696,w2088,1986-12-01,fleschkincaid_score,-11.905503512880562
6696,w2088,1986-12-01,gunningfog_score,-16.807494145199065
6696,w2088,1986-12-01,notdalechall_count,51.0
6696,w2088,1986-12-01,polysyblword_count,30.0
6696,w2088,1986-12-01,sent_count,7.0
6696,w2088,1986-12-01,smog_score,-14.955608360458719
6696,w2088,1986-12-01,sybl_count,214.0
6696,w2088,1986-12-01,word_count,122.0
2291,w2095,1986-12-01,char_count,591.0
2291,w2095,1986-12-01,dalechall_score,-10.000560606060606
2291,w2095,1986-12-01,flesch_score,57.48121212121217
2291,w2095,1986-12-01,fleschkincaid_score,-9.796363636363637
2291,w2095,1986-12-01,gunningfog_score,-13.515151515151514
2291,w2095,1986-12-01,notdalechall_count,38.0
2291,w2095,1986-12-01,polysyblword_count,17.0
2291,w2095,1986-12-01,sent_count,6.0
2291,w2095,1986-12-01,smog_score,-12.745084868956482
2291,w2095,1986-12-01,sybl_count,170.0
2291,w2095,1986-12-01,word_count,110.0
7357,w2112,1986-12-01,char_count,1093.0
7357,w2112,1986-12-01,dalechall_score,-9.110215763135946
7357,w2112,1986-12-01,flesch_score,65.25257297748125
7357,w2112,1986-12-01,fleschkincaid_score,-9.081292743953293
7357,w2112,1986-12-01,gunningfog_score,-13.982318598832359
7357,w2112,1986-12-01,notdalechall_count,62.0
7357,w2112,1986-12-01,polysyblword_count,33.0
7357,w2112,1986-12-01,sent_count,11.0
7357,w2112,1986-12-01,smog_score,-13.023866798666859
7357,w2112,1986-12-01,sybl_count,313.0
7357,w2112,1986-12-01,word_count,218.0
2200,w2124,1987-01-01,char_count,367.0
2200,w2124,1987-01-01,dalechall_score,-9.035045945945946
2200,w2124,1987-01-01,flesch_score,58.87101351351353
2200,w2124,1987-01-01,fleschkincaid_score,-9.64391891891892
2200,w2124,1987-01-01,gunningfog_score,-13.886486486486488
2200,w2124,1987-01-01,notdalechall_count,21.0
2200,w2124,1987-01-01,polysyblword_count,12.0
2200,w2124,1987-01-01,sent_count,4.0
2200,w2124,1987-01-01,smog_score,-13.023866798666859
2200,w2124,1987-01-01,sybl_count,113.0
2200,w2124,1987-01-01,word_count,74.0
2357,w2137,1987-01-01,char_count,761.0
2357,w2137,1987-01-01,dalechall_score,-11.0685
2357,w2137,1987-01-01,flesch_score,44.25083333333333
2357,w2137,1987-01-01,fleschkincaid_score,-12.676851851851856
2357,w2137,1987-01-01,gunningfog_score,-16.40740740740741
2357,w2137,1987-01-01,notdalechall_count,54.0
2357,w2137,1987-01-01,polysyblword_count,25.0
2357,w2137,1987-01-01,sent_count,6.0
2357,w2137,1987-01-01,smog_score,-14.790194502661404
2357,w2137,1987-01-01,sybl_count,223.0
2357,w2137,1987-01-01,word_count,135.0
8045,w2139,1987-01-01,char_count,810.0
8045,w2139,1987-01-01,dalechall_score,-12.260366046511628
8045,w2139,1987-01-01,flesch_score,11.448000000000036
8045,w2139,1987-01-01,fleschkincaid_score,-18.072000000000003
8045,w2139,1987-01-01,gunningfog_score,-24.583565891472873
8045,w2139,1987-01-01,notdalechall_count,60.0
8045,w2139,1987-01-01,polysyblword_count,46.0
8045,w2139,1987-01-01,sent_count,5.0
8045,w2139,1987-01-01,smog_score,-20.456717378047102
8045,w2139,1987-01-01,sybl_count,258.0
8045,w2139,1987-01-01,word_count,129.0
6887,w2148,1987-02-01,char_count,420.0
6887,w2148,1987-02-01,dalechall_score,-11.844677777777777
6887,w2148,1987-02-01,flesch_score,35.60000000000002
6887,w2148,1987-02-01,fleschkincaid_score,-14.256111111111114
6887,w2148,1987-02-01,gunningfog_score,-17.933333333333334
6887,w2148,1987-02-01,notdalechall_count,32.0
6887,w2148,1987-02-01,polysyblword_count,15.0
6887,w2148,1987-02-01,sent_count,3.0
6887,w2148,1987-02-01,smog_score,-15.903189008614273
6887,w2148,1987-02-01,sybl_count,125.0
6887,w2148,1987-02-01,word_count,72.0
7505,w2159,1987-02-01,char_count,513.0
7505,w2159,1987-02-01,dalechall_score,-12.86414705882353
7505,w2159,1987-02-01,flesch_score,24.0286029411765
7505,w2159,1987-02-01,fleschkincaid_score,-15.186911764705881
7505,w2159,1987-02-01,gunningfog_score,-20.264705882352942
7505,w2159,1987-02-01,notdalechall_count,44.0
7505,w2159,1987-02-01,polysyblword_count,25.0
7505,w2159,1987-02-01,sent_count,4.0
7505,w2159,1987-02-01,smog_score,-17.410965686947208
7505,w2159,1987-02-01,sybl_count,162.0
7505,w2159,1987-02-01,word_count,85.0
7953,w2170,1987-02-01,char_count,1701.0
7953,w2170,1987-02-01,dalechall_score,-11.252169950738915
7953,w2170,1987-02-01,flesch_score,33.82172413793106
7953,w2170,1987-02-01,fleschkincaid_score,-13.687881773399017
7953,w2170,1987-02-01,gunningfog_score,-18.492610837438423
7953,w2170,1987-02-01,notdalechall_count,121.0
7953,w2170,1987-02-01,polysyblword_count,74.0
7953,w2170,1987-02-01,sent_count,14.0
7953,w2170,1987-02-01,smog_score,-16.26309291913925
7953,w2170,1987-02-01,sybl_count,521.0
7953,w2170,1987-02-01,word_count,290.0
8026,w2171,1987-02-01,char_count,495.0
8026,w2171,1987-02-01,dalechall_score,-10.886104597701149
8026,w2171,1987-02-01,flesch_score,44.73116379310349
8026,w2171,1987-02-01,fleschkincaid_score,-12.42353448275862
8026,w2171,1987-02-01,gunningfog_score,-16.05632183908046
8026,w2171,1987-02-01,notdalechall_count,34.0
8026,w2171,1987-02-01,polysyblword_count,16.0
8026,w2171,1987-02-01,sent_count,4.0
8026,w2171,1987-02-01,smog_score,-14.554592549557764
8026,w2171,1987-02-01,sybl_count,144.0
8026,w2171,1987-02-01,word_count,87.0
487,w2173,1987-02-01,char_count,787.0
487,w2173,1987-02-01,dalechall_score,-10.777371428571428
487,w2173,1987-02-01,flesch_score,33.99071428571432
487,w2173,1987-02-01,fleschkincaid_score,-15.474285714285715
487,w2173,1987-02-01,gunningfog_score,-19.200000000000003
487,w2173,1987-02-01,notdalechall_count,51.0
487,w2173,1987-02-01,polysyblword_count,28.0
487,w2173,1987-02-01,sent_count,5.0
487,w2173,1987-02-01,smog_score,-16.647925096878797
487,w2173,1987-02-01,sybl_count,239.0
487,w2173,1987-02-01,word_count,140.0
2261,w2201,1987-04-01,char_count,499.0
2261,w2201,1987-04-01,dalechall_score,-9.717576811594201
2261,w2201,1987-04-01,flesch_score,57.93471014492755
2261,w2201,1987-04-01,fleschkincaid_score,-8.987826086956524
2261,w2201,1987-04-01,gunningfog_score,-13.959420289855073
2261,w2201,1987-04-01,notdalechall_count,31.0
2261,w2201,1987-04-01,polysyblword_count,18.0
2261,w2201,1987-04-01,sent_count,6.0
2261,w2201,1987-04-01,smog_score,-13.023866798666859
2261,w2201,1987-04-01,sybl_count,145.0
2261,w2201,1987-04-01,word_count,92.0
343,w2209,1987-04-01,char_count,1179.0
343,w2209,1987-04-01,dalechall_score,-11.611448404993064
343,w2209,1987-04-01,flesch_score,31.584417475728173
343,w2209,1987-04-01,fleschkincaid_score,-16.164812760055476
343,w2209,1987-04-01,gunningfog_score,-20.897642163661583
343,w2209,1987-04-01,notdalechall_count,85.0
343,w2209,1987-04-01,polysyblword_count,47.0
343,w2209,1987-04-01,sent_count,7.0
343,w2209,1987-04-01,smog_score,-17.931933174767593
343,w2209,1987-04-01,sybl_count,354.0
343,w2209,1987-04-01,word_count,206.0
8079,w2217,1987-04-01,char_count,801.0
8079,w2217,1987-04-01,dalechall_score,-11.289777922077922
8079,w2217,1987-04-01,flesch_score,51.01279220779222
8079,w2217,1987-04-01,fleschkincaid_score,-11.609480519480522
8079,w2217,1987-04-01,gunningfog_score,-15.293506493506493
8079,w2217,1987-04-01,notdalechall_count,64.0
8079,w2217,1987-04-01,polysyblword_count,25.0
8079,w2217,1987-04-01,sent_count,7.0
8079,w2217,1987-04-01,smog_score,-13.925175675911131
8079,w2217,1987-04-01,sybl_count,243.0
8079,w2217,1987-04-01,word_count,154.0
2394,w2229,1987-04-01,char_count,706.0
2394,w2229,1987-04-01,dalechall_score,-11.770753643410853
2394,w2229,1987-04-01,flesch_score,46.20613953488376
2394,w2229,1987-04-01,fleschkincaid_score,-13.223937984496125
2394,w2229,1987-04-01,gunningfog_score,-16.831627906976745
2394,w2229,1987-04-01,notdalechall_count,56.0
2394,w2229,1987-04-01,polysyblword_count,21.0
2394,w2229,1987-04-01,sent_count,5.0
2394,w2229,1987-04-01,smog_score,-14.836745963215662
2394,w2229,1987-04-01,sybl_count,205.0
2394,w2229,1987-04-01,word_count,129.0
2404,w2233,1987-05-01,char_count,1067.0
2404,w2233,1987-05-01,dalechall_score,-10.66534346153846
2404,w2233,1987-05-01,flesch_score,54.75569230769233
2404,w2233,1987-05-01,fleschkincaid_score,-10.789307692307693
2404,w2233,1987-05-01,gunningfog_score,-15.050769230769232
2404,w2233,1987-05-01,notdalechall_count,79.0
2404,w2233,1987-05-01,polysyblword_count,35.0
2404,w2233,1987-05-01,sent_count,10.0
2404,w2233,1987-05-01,smog_score,-13.81666964889586
2404,w2233,1987-05-01,sybl_count,322.0
2404,w2233,1987-05-01,word_count,208.0
2309,w2248,1987-05-01,char_count,515.0
2309,w2248,1987-05-01,dalechall_score,-9.993595833333332
2309,w2248,1987-05-01,flesch_score,28.067500000000024
2309,w2248,1987-05-01,fleschkincaid_score,-17.29416666666667
2309,w2248,1987-05-01,gunningfog_score,-21.96666666666667
2309,w2248,1987-05-01,notdalechall_count,29.0
2309,w2248,1987-05-01,polysyblword_count,22.0
2309,w2248,1987-05-01,sent_count,3.0
2309,w2248,1987-05-01,smog_score,-18.599290044081553
2309,w2248,1987-05-01,sybl_count,166.0
2309,w2248,1987-05-01,word_count,96.0
8034,w2279,1987-06-01,char_count,735.0
8034,w2279,1987-06-01,dalechall_score,-11.77907014925373
8034,w2279,1987-06-01,flesch_score,33.305634328358224
8034,w2279,1987-06-01,fleschkincaid_score,-16.93619402985075
8034,w2279,1987-06-01,gunningfog_score,-21.161194029850748
8034,w2279,1987-06-01,notdalechall_count,55.0
8034,w2279,1987-06-01,polysyblword_count,26.0
8034,w2279,1987-06-01,sent_count,4.0
8034,w2279,1987-06-01,smog_score,-17.693802365651003
8034,w2279,1987-06-01,sybl_count,221.0
8034,w2279,1987-06-01,word_count,134.0
2481,w2280,1987-06-01,char_count,1249.0
2481,w2280,1987-06-01,dalechall_score,-9.440535307431158
2481,w2280,1987-06-01,flesch_score,56.81967936627689
2481,w2280,1987-06-01,fleschkincaid_score,-10.776952093549605
2481,w2280,1987-06-01,gunningfog_score,-14.406789890607321
2481,w2280,1987-06-01,notdalechall_count,72.0
2481,w2280,1987-06-01,polysyblword_count,34.0
2481,w2280,1987-06-01,sent_count,11.0
2481,w2280,1987-06-01,smog_score,-13.172668634160413
2481,w2280,1987-06-01,sybl_count,364.0
2481,w2280,1987-06-01,word_count,241.0
6831,w2297,1987-06-01,char_count,522.0
6831,w2297,1987-06-01,dalechall_score,-11.017312765957447
6831,w2297,1987-06-01,flesch_score,45.28250000000003
6831,w2297,1987-06-01,fleschkincaid_score,-12.781382978723405
6831,w2297,1987-06-01,gunningfog_score,-17.485106382978724
6831,w2297,1987-06-01,notdalechall_count,37.0
6831,w2297,1987-06-01,polysyblword_count,19.0
6831,w2297,1987-06-01,sent_count,4.0
6831,w2297,1987-06-01,smog_score,-15.579741850924794
6831,w2297,1987-06-01,sybl_count,153.0
6831,w2297,1987-06-01,word_count,94.0
7261,w2311,1987-07-01,char_count,393.0
7261,w2311,1987-07-01,dalechall_score,-11.371289253731343
7261,w2311,1987-07-01,flesch_score,50.55041791044778
7261,w2311,1987-07-01,fleschkincaid_score,-9.537492537313433
7261,w2311,1987-07-01,gunningfog_score,-14.912238805970148
7261,w2311,1987-07-01,notdalechall_count,30.0
7261,w2311,1987-07-01,polysyblword_count,16.0
7261,w2311,1987-07-01,sent_count,5.0
7261,w2311,1987-07-01,smog_score,-13.348371206891418
7261,w2311,1987-07-01,sybl_count,113.0
7261,w2311,1987-07-01,word_count,67.0
2264,w2316,1987-07-01,char_count,780.0
2264,w2316,1987-07-01,dalechall_score,-12.784251041666666
2264,w2316,1987-07-01,flesch_score,12.173645833333381
2264,w2316,1987-07-01,fleschkincaid_score,-22.160937500000003
2264,w2316,1987-07-01,gunningfog_score,-27.691666666666663
2264,w2316,1987-07-01,notdalechall_count,57.0
2264,w2316,1987-07-01,polysyblword_count,34.0
2264,w2316,1987-07-01,sent_count,3.0
2264,w2316,1987-07-01,smog_score,-22.361069737912963
2264,w2316,1987-07-01,sybl_count,229.0
2264,w2316,1987-07-01,word_count,128.0
8035,w2318,1987-07-01,char_count,1051.0
8035,w2318,1987-07-01,dalechall_score,-11.7800010989011
8035,w2318,1987-07-01,flesch_score,38.670274725274766
8035,w2318,1987-07-01,fleschkincaid_score,-14.324725274725278
8035,w2318,1987-07-01,gunningfog_score,-18.97142857142857
8035,w2318,1987-07-01,notdalechall_count,79.0
8035,w2318,1987-07-01,polysyblword_count,39.0
8035,w2318,1987-07-01,sent_count,7.0
8035,w2318,1987-07-01,smog_score,-16.613394197324528
8035,w2318,1987-07-01,sybl_count,305.0
8035,w2318,1987-07-01,word_count,182.0
2382,w2327,1987-07-01,char_count,499.0
2382,w2327,1987-07-01,dalechall_score,-9.565215789473683
2382,w2327,1987-07-01,flesch_score,56.6426315789474
2382,w2327,1987-07-01,fleschkincaid_score,-10.078947368421055
2382,w2327,1987-07-01,gunningfog_score,-14.336842105263157
2382,w2327,1987-07-01,notdalechall_count,30.0
2382,w2327,1987-07-01,polysyblword_count,16.0
2382,w2327,1987-07-01,sent_count,5.0
2382,w2327,1987-07-01,smog_score,-13.348371206891418
2382,w2327,1987-07-01,sybl_count,147.0
2382,w2327,1987-07-01,word_count,95.0
481,w2360,1987-08-01,char_count,2285.0
481,w2360,1987-08-01,dalechall_score,-10.56879268292683
481,w2360,1987-08-01,flesch_score,41.957820121951244
481,w2360,1987-08-01,fleschkincaid_score,-13.773018292682929
481,w2360,1987-08-01,gunningfog_score,-17.95731707317073
481,w2360,1987-08-01,notdalechall_count,147.0
481,w2360,1987-08-01,polysyblword_count,79.0
481,w2360,1987-08-01,sent_count,16.0
481,w2360,1987-08-01,smog_score,-15.823099886757522
481,w2360,1987-08-01,sybl_count,673.0
481,w2360,1987-08-01,word_count,410.0
403,w2369,1987-08-01,char_count,1260.0
403,w2369,1987-08-01,dalechall_score,-9.60616753246753
403,w2369,1987-08-01,flesch_score,71.84150000000001
403,w2369,1987-08-01,fleschkincaid_score,-8.118714285714287
403,w2369,1987-08-01,gunningfog_score,-12.366233766233767
403,w2369,1987-08-01,notdalechall_count,87.0
403,w2369,1987-08-01,polysyblword_count,31.0
403,w2369,1987-08-01,sent_count,14.0
403,w2369,1987-08-01,smog_score,-11.629938488055164
403,w2369,1987-08-01,sybl_count,374.0
403,w2369,1987-08-01,word_count,275.0
8129,w2374,1987-09-01,char_count,662.0
8129,w2374,1987-09-01,dalechall_score,-9.9293
8129,w2374,1987-09-01,flesch_score,44.74640000000002
8129,w2374,1987-09-01,fleschkincaid_score,-13.228800000000003
8129,w2374,1987-09-01,gunningfog_score,-16.400000000000002
8129,w2374,1987-09-01,notdalechall_count,40.0
8129,w2374,1987-09-01,polysyblword_count,20.0
8129,w2374,1987-09-01,sent_count,5.0
8129,w2374,1987-09-01,smog_score,-14.554592549557764
8129,w2374,1987-09-01,sybl_count,202.0
8129,w2374,1987-09-01,word_count,125.0
6891,w2377,1987-09-01,char_count,548.0
6891,w2377,1987-09-01,dalechall_score,-10.92490808080808
6891,w2377,1987-09-01,flesch_score,41.56829545454548
6891,w2377,1987-09-01,fleschkincaid_score,-13.609974747474748
6891,w2377,1987-09-01,gunningfog_score,-18.788888888888888
6891,w2377,1987-09-01,notdalechall_count,38.0
6891,w2377,1987-09-01,polysyblword_count,22.0
6891,w2377,1987-09-01,sent_count,4.0
6891,w2377,1987-09-01,smog_score,-16.52667757954773
6891,w2377,1987-09-01,sybl_count,164.0
6891,w2377,1987-09-01,word_count,99.0
7994,w2395,1987-10-01,char_count,2153.0
7994,w2395,1987-10-01,dalechall_score,-10.31044261954262
7994,w2395,1987-10-01,flesch_score,46.18299943299945
7994,w2395,1987-10-01,fleschkincaid_score,-14.595429975429976
7994,w2395,1987-10-01,gunningfog_score,-18.419882819882822
7994,w2395,1987-10-01,notdalechall_count,132.0
7994,w2395,1987-10-01,polysyblword_count,60.0
7994,w2395,1987-10-01,sent_count,13.0
7994,w2395,1987-10-01,smog_score,-15.402047736947555
7994,w2395,1987-10-01,sybl_count,620.0
7994,w2395,1987-10-01,word_count,407.0
2268,w2403,1987-10-01,char_count,799.0
2268,w2403,1987-10-01,dalechall_score,-11.39202911392405
2268,w2403,1987-10-01,flesch_score,35.023512658227844
2268,w2403,1987-10-01,fleschkincaid_score,-18.187151898734182
2268,w2403,1987-10-01,gunningfog_score,-21.622784810126582
2268,w2403,1987-10-01,notdalechall_count,58.0
2268,w2403,1987-10-01,polysyblword_count,23.0
2268,w2403,1987-10-01,sent_count,4.0
2268,w2403,1987-10-01,smog_score,-16.827784334635936
2268,w2403,1987-10-01,sybl_count,246.0
2268,w2403,1987-10-01,word_count,158.0
8015,w2413,1987-10-01,char_count,738.0
8015,w2413,1987-10-01,dalechall_score,-10.03582843537415
8015,w2413,1987-10-01,flesch_score,46.92869387755107
8015,w2413,1987-10-01,fleschkincaid_score,-14.017496598639456
8015,w2413,1987-10-01,gunningfog_score,-19.37904761904762
8015,w2413,1987-10-01,notdalechall_count,46.0
8015,w2413,1987-10-01,polysyblword_count,28.0
8015,w2413,1987-10-01,sent_count,5.0
8015,w2413,1987-10-01,smog_score,-16.647925096878797
8015,w2413,1987-10-01,sybl_count,226.0
8015,w2413,1987-10-01,word_count,147.0
2366,w2420,1987-10-01,char_count,656.0
