ArticleID,StatName,StatValue
492,char_count,870.0
492,word_count,159.0
492,sent_count,8.0
492,sybl_count,273.0
492,notdalechall_count,58.0
492,polysyblword_count,41.0
492,flesch_score,41.405271226415095
492,fleschkincaid_score,12.42162735849057
492,gunningfog_score,18.264465408805034
492,smog_score,16.061879428645646
492,dalechall_score,10.382174213836477
493,char_count,444.0
493,word_count,81.0
493,sent_count,3.0
493,sybl_count,137.0
493,notdalechall_count,27.0
493,polysyblword_count,16.0
493,flesch_score,36.34111111111113
493,fleschkincaid_score,14.898024691358028
493,gunningfog_score,18.701234567901235
493,smog_score,16.32212239822248
493,dalechall_score,10.239033333333333
494,char_count,713.0
494,word_count,128.0
494,sent_count,5.0
494,sybl_count,215.0
494,notdalechall_count,44.0
494,polysyblword_count,24.0
494,flesch_score,38.7494375
494,fleschkincaid_score,14.214312500000002
494,gunningfog_score,17.740000000000002
494,smog_score,15.6451
494,dalechall_score,10.3340725
495,char_count,1145.0
495,word_count,195.0
495,sent_count,7.0
495,sybl_count,350.0
495,notdalechall_count,83.0
495,polysyblword_count,50.0
495,flesch_score,26.713846153846163
495,fleschkincaid_score,16.4537728937729
495,gunningfog_score,21.3992673992674
495,smog_score,18.3970566412798
495,dalechall_score,11.73908608058608
496,char_count,1558.0
496,word_count,260.0
496,sent_count,13.0
496,sybl_count,480.0
496,notdalechall_count,121.0
496,polysyblword_count,68.0
496,flesch_score,30.350384615384655
496,fleschkincaid_score,13.994615384615386
496,gunningfog_score,18.461538461538463
496,smog_score,16.194650593361626
496,dalechall_score,11.976923076923075
497,char_count,1016.0
497,word_count,185.0
497,sent_count,7.0
497,sybl_count,318.0
497,notdalechall_count,62.0
497,polysyblword_count,40.0
497,flesch_score,34.589459459459476
497,fleschkincaid_score,15.000386100386102
497,gunningfog_score,19.22007722007722
497,smog_score,16.785175570968402
497,dalechall_score,10.239140926640927
498,char_count,1096.0
498,word_count,186.0
498,sent_count,9.0
498,sybl_count,326.0
498,notdalechall_count,92.0
498,polysyblword_count,34.0
498,flesch_score,37.580913978494635
498,fleschkincaid_score,13.15172043010753
498,gunningfog_score,15.578494623655917
498,smog_score,14.232682905230785
498,dalechall_score,12.471674193548388
499,char_count,906.0
499,word_count,155.0
499,sent_count,6.0
499,sybl_count,287.0
499,notdalechall_count,67.0
499,polysyblword_count,37.0
499,flesch_score,23.96771505376347
499,fleschkincaid_score,16.334032258064518
499,gunningfog_score,19.881720430107528
499,smog_score,17.315433740611066
499,dalechall_score,11.74318817204301
500,char_count,103.0
500,word_count,17.0
500,sent_count,1.0
500,sybl_count,30.0
500,notdalechall_count,7.0
500,polysyblword_count,4.0
500,flesch_score,40.2858823529412
500,fleschkincaid_score,11.863529411764706
500,gunningfog_score,16.211764705882356
500,smog_score,14.554592549557764
500,dalechall_score,10.981464705882352
501,char_count,1516.0
501,word_count,287.0
501,sent_count,13.0
501,sybl_count,465.0
501,notdalechall_count,115.0
501,polysyblword_count,46.0
501,flesch_score,47.35723666577326
501,fleschkincaid_score,12.138466898954704
501,gunningfog_score,15.2419190565532
501,smog_score,13.875232112747142
501,dalechall_score,11.058518868935941
502,char_count,1343.0
502,word_count,248.0
502,sent_count,10.0
502,sybl_count,399.0
502,notdalechall_count,91.0
502,polysyblword_count,38.0
502,flesch_score,45.552516129032284
502,fleschkincaid_score,13.06667741935484
502,gunningfog_score,16.049032258064518
502,smog_score,14.265292616868656
502,dalechall_score,10.660491290322582
503,char_count,1173.0
503,word_count,211.0
503,sent_count,9.0
503,sybl_count,358.0
503,notdalechall_count,79.0
503,polysyblword_count,41.0
503,flesch_score,39.49955239599791
503,fleschkincaid_score,13.574186413902053
503,gunningfog_score,17.15028962611901
503,smog_score,15.322241378113624
503,dalechall_score,10.7112401790416
504,char_count,839.0
504,word_count,141.0
504,sent_count,7.0
504,sybl_count,273.0
504,notdalechall_count,59.0
504,polysyblword_count,37.0
504,flesch_score,22.590000000000032
504,fleschkincaid_score,15.112522796352586
504,gunningfog_score,18.553596757852077
504,smog_score,16.26309291913925
504,dalechall_score,11.24274883485309
505,char_count,664.0
505,word_count,129.0
505,sent_count,5.0
505,sybl_count,199.0
505,notdalechall_count,41.0
505,polysyblword_count,22.0
505,flesch_score,50.14102325581399
505,fleschkincaid_score,12.675100775193801
505,gunningfog_score,17.14170542635659
505,smog_score,15.112257680678326
505,dalechall_score,9.934707131782943
506,char_count,1078.0
506,word_count,209.0
506,sent_count,7.0
506,sybl_count,330.0
506,notdalechall_count,73.0
506,polysyblword_count,35.0
506,flesch_score,42.95105263157896
506,fleschkincaid_score,14.685864661654136
506,gunningfog_score,18.641421736158577
506,smog_score,15.903189008614273
506,dalechall_score,10.632581749829118
507,char_count,507.0
507,word_count,97.0
507,sent_count,5.0
507,sybl_count,150.0
507,notdalechall_count,26.0
507,polysyblword_count,13.0
507,flesch_score,56.31925773195877
507,fleschkincaid_score,10.223422680412373
507,gunningfog_score,13.120824742268042
507,smog_score,12.340626583579944
507,dalechall_score,8.831111134020619
508,char_count,727.0
508,word_count,123.0
508,sent_count,5.0
508,sybl_count,220.0
508,notdalechall_count,56.0
508,polysyblword_count,27.0
508,flesch_score,30.54892682926831
508,fleschkincaid_score,15.10969105691057
508,gunningfog_score,18.62048780487805
508,smog_score,16.404322709996244
508,dalechall_score,12.045603089430895
509,char_count,844.0
509,word_count,147.0
509,sent_count,7.0
509,sybl_count,251.0
509,notdalechall_count,67.0
509,polysyblword_count,26.0
509,flesch_score,41.06693877551024
509,fleschkincaid_score,12.74829931972789
509,gunningfog_score,15.47482993197279
509,smog_score,14.138980108339055
509,dalechall_score,11.874902721088436
510,char_count,1485.0
510,word_count,283.0
510,sent_count,12.0
510,sybl_count,475.0
510,notdalechall_count,120.0
510,polysyblword_count,53.0
510,flesch_score,40.901450235571275
510,fleschkincaid_score,13.413153710247352
510,gunningfog_score,16.92449941107185
510,smog_score,15.134931603849854
510,dalechall_score,11.501639693757362
511,char_count,812.0
511,word_count,137.0
511,sent_count,6.0
511,sybl_count,235.0
511,notdalechall_count,64.0
511,polysyblword_count,27.0
511,flesch_score,38.542378345498804
511,fleschkincaid_score,13.55587591240876
511,gunningfog_score,17.016545012165448
511,smog_score,15.247664890283005
511,dalechall_score,12.145383698296836
512,char_count,530.0
512,word_count,99.0
512,sent_count,4.0
512,sybl_count,158.0
512,notdalechall_count,30.0
512,polysyblword_count,13.0
512,flesch_score,46.6955681818182
512,fleschkincaid_score,12.894823232323233
512,gunningfog_score,15.152525252525255
512,smog_score,13.427899808715576
512,dalechall_score,9.648948484848486
513,char_count,1505.0
513,word_count,264.0
513,sent_count,10.0
513,sybl_count,445.0
513,notdalechall_count,107.0
513,polysyblword_count,41.0
513,flesch_score,37.436727272727296
513,fleschkincaid_score,14.596151515151515
513,gunningfog_score,16.772121212121213
513,smog_score,14.696529576185021
513,dalechall_score,11.345674848484848
514,char_count,840.0
514,word_count,148.0
514,sent_count,5.0
514,sybl_count,256.0
514,notdalechall_count,65.0
514,polysyblword_count,30.0
514,flesch_score,30.45586486486485
514,fleschkincaid_score,16.364810810810813
514,gunningfog_score,19.94810810810811
514,smog_score,17.122413403193683
514,dalechall_score,12.039457297297295
515,char_count,1427.0
515,word_count,238.0
515,sent_count,10.0
515,sybl_count,420.0
515,notdalechall_count,102.0
515,polysyblword_count,59.0
515,flesch_score,33.383882352941185
515,fleschkincaid_score,14.515529411764707
515,gunningfog_score,19.435966386554625
515,smog_score,17.00531248756302
515,dalechall_score,11.584122857142855
516,char_count,1201.0
516,word_count,210.0
516,sent_count,10.0
516,sybl_count,360.0
516,notdalechall_count,82.0
516,polysyblword_count,42.0
516,flesch_score,40.4914285714286
516,fleschkincaid_score,12.828571428571427
516,gunningfog_score,16.400000000000002
516,smog_score,14.836745963215662
516,dalechall_score,10.843719047619047
517,char_count,656.0
517,word_count,118.0
517,sent_count,5.0
517,sybl_count,196.0
517,notdalechall_count,47.0
517,polysyblword_count,26.0
517,flesch_score,42.35896610169493
517,fleschkincaid_score,13.214000000000002
517,gunningfog_score,18.253559322033897
517,smog_score,16.15616582465906
517,dalechall_score,11.096297288135593
518,char_count,697.0
518,word_count,109.0
518,sent_count,7.0
518,sybl_count,219.0
518,notdalechall_count,49.0
518,polysyblword_count,33.0
518,flesch_score,21.05385321100917
518,fleschkincaid_score,14.19111402359109
518,gunningfog_score,18.338663171690694
518,smog_score,15.532846611407376
518,dalechall_score,11.5070997378768
519,char_count,469.0
519,word_count,90.0
519,sent_count,4.0
519,sybl_count,153.0
519,notdalechall_count,35.0
519,polysyblword_count,19.0
519,flesch_score,40.17750000000001
519,fleschkincaid_score,13.245000000000003
519,gunningfog_score,17.444444444444446
519,smog_score,15.579741850924794
519,dalechall_score,10.893055555555556
520,char_count,471.0
520,word_count,90.0
520,sent_count,4.0
520,sybl_count,143.0
520,notdalechall_count,28.0
520,polysyblword_count,19.0
520,flesch_score,49.577500000000015
520,fleschkincaid_score,11.93388888888889
520,gunningfog_score,17.444444444444446
520,smog_score,15.579741850924794
520,dalechall_score,9.664944444444444
521,char_count,643.0
521,word_count,124.0
521,sent_count,6.0
521,sybl_count,192.0
521,notdalechall_count,37.0
521,polysyblword_count,16.0
521,flesch_score,54.8647849462366
521,fleschkincaid_score,10.740967741935487
521,gunningfog_score,13.427956989247313
521,smog_score,12.457975602129121
521,dalechall_score,9.373098924731185
522,char_count,651.0
522,word_count,112.0
522,sent_count,5.0
522,sybl_count,197.0
522,notdalechall_count,48.0
522,polysyblword_count,20.0
522,flesch_score,35.293642857142885
522,fleschkincaid_score,13.901357142857142
522,gunningfog_score,16.102857142857143
522,smog_score,14.554592549557764
522,dalechall_score,11.514682857142855
523,char_count,1363.0
523,word_count,238.0
523,sent_count,7.0
523,sybl_count,409.0
523,notdalechall_count,99.0
523,polysyblword_count,53.0
523,flesch_score,26.940966386554663
523,fleschkincaid_score,17.948151260504204
523,gunningfog_score,22.507563025210086
523,smog_score,18.848423458724294
523,dalechall_score,11.891009243697479
524,char_count,745.0
524,word_count,126.0
524,sent_count,7.0
524,sybl_count,236.0
524,notdalechall_count,54.0
524,polysyblword_count,29.0
524,flesch_score,30.107857142857142
524,fleschkincaid_score,13.531587301587301
524,gunningfog_score,16.406349206349205
524,smog_score,14.756829357015494
524,dalechall_score,11.296442857142855
525,char_count,479.0
525,word_count,92.0
525,sent_count,5.0
525,sybl_count,145.0
525,notdalechall_count,27.0
525,polysyblword_count,12.0
525,flesch_score,54.822043478260895
525,fleschkincaid_score,10.183826086956522
525,gunningfog_score,12.577391304347826
525,smog_score,11.979248473330827
525,dalechall_score,9.183161739130433
526,char_count,599.0
526,word_count,98.0
526,sent_count,4.0
526,sybl_count,180.0
526,notdalechall_count,40.0
526,polysyblword_count,31.0
526,flesch_score,26.579744897959188
526,fleschkincaid_score,15.638469387755105
526,gunningfog_score,22.453061224489797
526,smog_score,19.032712561301913
526,dalechall_score,11.296597959183671
527,char_count,1094.0
527,word_count,220.0
527,sent_count,8.0
527,sybl_count,329.0
527,notdalechall_count,99.0
527,polysyblword_count,28.0
527,flesch_score,52.40704545454548
527,fleschkincaid_score,12.781363636363634
527,gunningfog_score,16.09090909090909
527,smog_score,13.81666964889586
527,dalechall_score,12.106000000000002
528,char_count,340.0
528,word_count,56.0
528,sent_count,3.0
528,sybl_count,106.0
528,notdalechall_count,24.0
528,polysyblword_count,12.0
528,flesch_score,27.752619047619078
528,fleschkincaid_score,14.025714285714287
528,gunningfog_score,16.038095238095238
528,smog_score,14.554592549557764
528,dalechall_score,11.329509523809522
529,char_count,1028.0
529,word_count,180.0
529,sent_count,7.0
529,sybl_count,291.0
529,notdalechall_count,64.0
529,polysyblword_count,36.0
529,flesch_score,43.96500000000003
529,fleschkincaid_score,13.515238095238097
529,gunningfog_score,18.28571428571429
529,smog_score,16.084390811093357
529,dalechall_score,10.526150793650794
530,char_count,653.0
530,word_count,118.0
530,sent_count,4.0
530,sybl_count,198.0
530,notdalechall_count,46.0
530,polysyblword_count,23.0
530,flesch_score,34.936567796610206
530,fleschkincaid_score,15.715000000000002
530,gunningfog_score,19.596610169491527
530,smog_score,16.827784334635936
530,dalechall_score,11.25512372881356
531,char_count,451.0
531,word_count,83.0
531,sent_count,5.0
531,sybl_count,136.0
531,notdalechall_count,36.0
531,polysyblword_count,16.0
531,flesch_score,51.364313253012085
531,fleschkincaid_score,10.218939759036147
531,gunningfog_score,14.35084337349398
531,smog_score,13.348371206891418
531,dalechall_score,11.308534698795182
532,char_count,1479.0
532,word_count,282.0
532,sent_count,11.0
532,sybl_count,431.0
532,notdalechall_count,84.0
532,polysyblword_count,43.0
532,flesch_score,51.514090909090925
532,fleschkincaid_score,12.442933591231464
532,gunningfog_score,16.3538362346873
532,smog_score,14.424011203321125
532,dalechall_score,9.611467891682784
533,char_count,1191.0
533,word_count,216.0
533,sent_count,8.0
533,sybl_count,370.0
533,notdalechall_count,88.0
533,polysyblword_count,44.0
533,flesch_score,34.51333333333335
533,fleschkincaid_score,15.152962962962967
533,gunningfog_score,18.948148148148146
533,smog_score,16.52667757954773
533,dalechall_score,11.408662962962962
534,char_count,702.0
534,word_count,132.0
534,sent_count,5.0
534,sybl_count,223.0
534,notdalechall_count,45.0
534,polysyblword_count,27.0
534,flesch_score,37.11627272727276
534,fleschkincaid_score,14.640848484848487
534,gunningfog_score,18.741818181818186
534,smog_score,16.404322709996244
534,dalechall_score,10.328894545454544
535,char_count,883.0
535,word_count,143.0
535,sent_count,4.0
535,sybl_count,271.0
535,notdalechall_count,62.0
535,polysyblword_count,46.0
535,flesch_score,10.22287587412589
535,fleschkincaid_score,20.714737762237768
535,gunningfog_score,27.167132867132864
535,smog_score,22.501965172709998
535,dalechall_score,12.255713986013983
536,char_count,1348.0
536,word_count,223.0
536,sent_count,10.0
536,sybl_count,405.0
536,notdalechall_count,102.0
536,polysyblword_count,56.0
536,flesch_score,30.554760089686113
536,fleschkincaid_score,14.537493273542603
536,gunningfog_score,18.964843049327357
536,smog_score,16.647925096878797
536,dalechall_score,11.96491183856502
537,char_count,569.0
537,word_count,99.0
537,sent_count,4.0
537,sybl_count,179.0
537,notdalechall_count,41.0
537,polysyblword_count,24.0
537,flesch_score,28.750113636363636
537,fleschkincaid_score,15.397853535353537
537,gunningfog_score,19.596969696969698
537,smog_score,17.122413403193683
537,dalechall_score,11.403392929292929
538,char_count,439.0
538,word_count,83.0
538,sent_count,4.0
538,sybl_count,139.0
538,notdalechall_count,30.0
538,polysyblword_count,16.0
538,flesch_score,44.094231927710865
538,fleschkincaid_score,12.263945783132531
538,gunningfog_score,16.010843373493977
538,smog_score,14.554592549557764
538,dalechall_score,10.37292891566265
539,char_count,2016.0
539,word_count,400.0
539,sent_count,16.0
539,sybl_count,585.0
539,notdalechall_count,135.0
539,polysyblword_count,50.0
539,flesch_score,57.73250000000003
539,fleschkincaid_score,11.4175
539,gunningfog_score,15.0
539,smog_score,13.227904075235838
539,dalechall_score,10.205625
540,char_count,374.0
540,word_count,71.0
540,sent_count,2.0
540,sybl_count,112.0
540,notdalechall_count,24.0
540,polysyblword_count,13.0
540,flesch_score,37.348978873239474
540,fleschkincaid_score,16.869084507042253
540,gunningfog_score,21.523943661971835
540,smog_score,17.693802365651003
540,dalechall_score,10.734764788732393
541,char_count,682.0
541,word_count,123.0
541,sent_count,4.0
541,sybl_count,221.0
541,notdalechall_count,57.0
541,polysyblword_count,33.0
541,flesch_score,23.618871951219546
541,fleschkincaid_score,17.604126016260164
541,gunningfog_score,23.03170731707317
541,smog_score,19.53771442962202
541,dalechall_score,12.479017073170732
542,char_count,638.0
542,word_count,107.0
542,sent_count,3.0
542,sybl_count,189.0
542,notdalechall_count,49.0
542,polysyblword_count,22.0
542,flesch_score,21.19968847352027
542,fleschkincaid_score,19.16299065420561
542,gunningfog_score,22.49096573208723
542,smog_score,18.599290044081553
542,dalechall_score,12.636501246105919
543,char_count,336.0
543,word_count,64.0
543,sent_count,3.0
543,sybl_count,105.0
543,notdalechall_count,23.0
543,polysyblword_count,12.0
543,flesch_score,46.38479166666667
543,fleschkincaid_score,12.089375
543,gunningfog_score,16.03333333333333
543,smog_score,14.554592549557764
543,dalechall_score,10.369164583333333
544,char_count,740.0
544,word_count,141.0
544,sent_count,5.0
544,sybl_count,229.0
544,notdalechall_count,48.0
544,polysyblword_count,25.0
544,flesch_score,40.81200000000001
544,fleschkincaid_score,14.572539007092198
544,gunningfog_score,18.372198581560284
544,smog_score,15.903189008614273
544,dalechall_score,10.41053914893617
545,char_count,1161.0
545,word_count,202.0
545,sent_count,9.0
545,sybl_count,345.0
545,notdalechall_count,76.0
545,polysyblword_count,44.0
545,flesch_score,39.56378987898793
545,fleschkincaid_score,13.31679867986799
545,gunningfog_score,17.69064906490649
545,smog_score,15.760457277294734
545,dalechall_score,10.690536523652364
546,char_count,1655.0
546,word_count,305.0
546,sent_count,10.0
546,sybl_count,507.0
546,notdalechall_count,123.0
546,polysyblword_count,63.0
546,flesch_score,35.24733606557379
546,fleschkincaid_score,15.920081967213115
546,gunningfog_score,20.462295081967216
546,smog_score,17.467979349516824
546,dalechall_score,11.51707049180328
547,char_count,566.0
547,word_count,98.0
547,sent_count,5.0
547,sybl_count,182.0
547,notdalechall_count,42.0
547,polysyblword_count,21.0
547,flesch_score,29.826714285714303
547,fleschkincaid_score,13.968285714285717
547,gunningfog_score,16.41142857142857
547,smog_score,14.836745963215662
547,dalechall_score,11.375802857142856
548,char_count,710.0
548,word_count,127.0
548,sent_count,5.0
548,sybl_count,218.0
548,notdalechall_count,46.0
548,polysyblword_count,27.0
548,flesch_score,35.835102362204736
548,fleschkincaid_score,14.571118110236222
548,gunningfog_score,18.66393700787402
548,smog_score,16.404322709996244
548,dalechall_score,10.615552598425197
549,char_count,998.0
549,word_count,200.0
549,sent_count,6.0
549,sybl_count,303.0
549,notdalechall_count,84.0
549,polysyblword_count,25.0
549,flesch_score,44.83266666666668
549,fleschkincaid_score,15.287
549,gunningfog_score,18.333333333333336
549,smog_score,14.790194502661404
549,dalechall_score,11.921633333333332
550,char_count,610.0
550,word_count,104.0
550,sent_count,7.0
550,sybl_count,185.0
550,notdalechall_count,41.0
550,polysyblword_count,30.0
550,flesch_score,41.26461538461541
550,fleschkincaid_score,11.19467032967033
550,gunningfog_score,17.48131868131868
550,smog_score,14.955608360458719
550,dalechall_score,10.598318131868131
551,char_count,503.0
551,word_count,89.0
551,sent_count,3.0
551,sybl_count,148.0
551,notdalechall_count,33.0
551,polysyblword_count,13.0
551,flesch_score,36.04018726591764
551,fleschkincaid_score,15.602471910112364
551,gunningfog_score,17.70936329588015
551,smog_score,15.021129683784007
551,dalechall_score,10.96268576779026
552,char_count,1011.0
552,word_count,166.0
552,sent_count,7.0
552,sybl_count,310.0
552,notdalechall_count,75.0
552,polysyblword_count,52.0
552,flesch_score,24.777048192771105
552,fleschkincaid_score,15.694716006884681
552,gunningfog_score,22.015834767641998
552,smog_score,18.699421769314853
552,dalechall_score,11.946764716006884
553,char_count,1468.0
553,word_count,254.0
553,sent_count,12.0
553,sybl_count,451.0
553,notdalechall_count,106.0
553,polysyblword_count,61.0
553,flesch_score,35.135872703412105
553,fleschkincaid_score,13.616968503937011
553,gunningfog_score,18.072965879265094
553,smog_score,16.00919986374329
553,dalechall_score,11.275894225721784
554,char_count,769.0
554,word_count,134.0
554,sent_count,6.0
554,sybl_count,236.0
554,notdalechall_count,53.0
554,polysyblword_count,28.0
554,flesch_score,35.16965174129356
554,fleschkincaid_score,13.902089552238808
554,gunningfog_score,17.291542288557213
554,smog_score,15.470042427545799
554,dalechall_score,10.98953184079602
555,char_count,1118.0
555,word_count,214.0
555,sent_count,8.0
555,sybl_count,347.0
555,notdalechall_count,86.0
555,polysyblword_count,38.0
555,flesch_score,42.50524532710281
555,fleschkincaid_score,13.976144859813086
555,gunningfog_score,17.802803738317756
555,smog_score,15.579741850924794
555,dalechall_score,11.308814018691589
556,char_count,530.0
556,word_count,89.0
556,sent_count,6.0
556,sybl_count,160.0
556,notdalechall_count,40.0
556,polysyblword_count,24.0
556,flesch_score,39.689279026217235
556,fleschkincaid_score,11.408483146067418
556,gunningfog_score,16.719850187265916
556,smog_score,14.554592549557764
556,dalechall_score,11.46886254681648
557,char_count,641.0
557,word_count,114.0
557,sent_count,5.0
557,sybl_count,191.0
557,notdalechall_count,47.0
557,polysyblword_count,27.0
557,flesch_score,41.950894736842116
557,fleschkincaid_score,13.072175438596494
557,gunningfog_score,18.593684210526316
557,smog_score,16.404322709996244
557,dalechall_score,11.277292280701753
558,char_count,910.0
558,word_count,172.0
558,sent_count,8.0
558,sybl_count,280.0
558,notdalechall_count,71.0
558,polysyblword_count,30.0
558,flesch_score,47.2915697674419
558,fleschkincaid_score,12.004302325581397
558,gunningfog_score,15.576744186046511
558,smog_score,14.191785591663535
558,dalechall_score,11.22086511627907
559,char_count,641.0
559,word_count,120.0
559,sent_count,6.0
559,sybl_count,194.0
559,notdalechall_count,52.0
559,polysyblword_count,22.0
559,flesch_score,49.76500000000004
559,fleschkincaid_score,11.286666666666669
559,gunningfog_score,15.333333333333332
559,smog_score,14.06817628641468
559,dalechall_score,11.470833333333335
560,char_count,722.0
560,word_count,121.0
560,sent_count,6.0
560,sybl_count,219.0
560,notdalechall_count,51.0
560,polysyblword_count,27.0
560,flesch_score,33.24682506887055
560,fleschkincaid_score,13.632024793388432
560,gunningfog_score,16.992286501377414
560,smog_score,15.247664890283005
560,dalechall_score,11.292055922865012
561,char_count,658.0
561,word_count,120.0
561,sent_count,4.0
561,sybl_count,190.0
561,notdalechall_count,45.0
561,polysyblword_count,20.0
561,flesch_score,42.43500000000003
561,fleschkincaid_score,14.793333333333335
561,gunningfog_score,18.666666666666668
561,smog_score,15.903189008614273
561,dalechall_score,11.045749999999998
562,char_count,756.0
562,word_count,133.0
562,sent_count,7.0
562,sybl_count,217.0
562,notdalechall_count,57.0
562,polysyblword_count,19.0
562,flesch_score,49.518421052631595
562,fleschkincaid_score,11.07263157894737
562,gunningfog_score,13.314285714285715
562,smog_score,12.540900571622839
562,dalechall_score,11.346042857142855
563,char_count,948.0
563,word_count,170.0
563,sent_count,7.0
563,sybl_count,275.0
563,notdalechall_count,57.0
563,polysyblword_count,30.0
563,flesch_score,45.33205882352942
563,fleschkincaid_score,12.96966386554622
563,gunningfog_score,16.77310924369748
563,smog_score,14.955608360458719
563,dalechall_score,10.135365546218486
564,char_count,1070.0
564,word_count,210.0
564,sent_count,9.0
564,sybl_count,313.0
564,notdalechall_count,88.0
564,polysyblword_count,25.0
564,flesch_score,57.05738095238097
564,fleschkincaid_score,11.09761904761905
564,gunningfog_score,14.095238095238095
564,smog_score,12.650343791298138
564,dalechall_score,11.410595238095238
565,char_count,829.0
565,word_count,141.0
565,sent_count,7.0
565,sybl_count,245.0
565,notdalechall_count,71.0
565,polysyblword_count,27.0
565,flesch_score,39.390000000000015
565,fleschkincaid_score,12.769260385005065
565,gunningfog_score,15.716717325227965
565,smog_score,14.348710955821954
565,dalechall_score,12.586578622087131
566,char_count,1501.0
566,word_count,273.0
566,sent_count,13.0
566,sybl_count,446.0
566,notdalechall_count,85.0
566,polysyblword_count,51.0
566,flesch_score,47.309010989011
566,fleschkincaid_score,11.87765567765568
566,gunningfog_score,15.872527472527475
566,smog_score,14.44419872828201
566,dalechall_score,9.594400366300366
567,char_count,637.0
567,word_count,104.0
567,sent_count,4.0
567,sybl_count,190.0
567,notdalechall_count,51.0
567,polysyblword_count,21.0
567,flesch_score,25.88730769230773
567,fleschkincaid_score,16.10769230769231
567,gunningfog_score,18.47692307692308
567,smog_score,16.218646115125612
567,dalechall_score,12.669273076923076
568,char_count,911.0
568,word_count,160.0
568,sent_count,7.0
568,sybl_count,265.0
568,notdalechall_count,76.0
568,polysyblword_count,28.0
568,flesch_score,43.51625000000004
568,fleschkincaid_score,12.868035714285718
568,gunningfog_score,16.142857142857146
568,smog_score,14.554592549557764
568,dalechall_score,12.270464285714285
569,char_count,814.0
569,word_count,132.0
569,sent_count,6.0
569,sybl_count,234.0
569,notdalechall_count,64.0
569,polysyblword_count,33.0
569,flesch_score,34.532272727272726
569,fleschkincaid_score,13.908181818181818
569,gunningfog_score,18.8
569,smog_score,16.52667757954773
569,dalechall_score,12.383457575757575
570,char_count,415.0
570,word_count,77.0
570,sent_count,3.0
570,sybl_count,137.0
570,notdalechall_count,31.0
570,polysyblword_count,18.0
570,flesch_score,30.261255411255405
570,fleschkincaid_score,15.414805194805197
570,gunningfog_score,19.617316017316018
570,smog_score,17.122413403193683
570,dalechall_score,11.266579653679655
571,char_count,1544.0
571,word_count,302.0
571,sent_count,16.0
571,sybl_count,463.0
571,notdalechall_count,94.0
571,polysyblword_count,46.0
571,flesch_score,57.975550496688754
571,fleschkincaid_score,9.861978476821191
571,gunningfog_score,13.642715231788081
571,smog_score,12.815532586354998
571,dalechall_score,9.487468211920529
572,char_count,746.0
572,word_count,129.0
572,sent_count,5.0
572,sybl_count,226.0
572,notdalechall_count,61.0
572,polysyblword_count,27.0
572,flesch_score,32.43404651162794
572,fleschkincaid_score,15.144868217054267
572,gunningfog_score,18.692093023255815
572,smog_score,16.404322709996244
572,dalechall_score,12.382769147286822
573,char_count,829.0
573,word_count,153.0
573,sent_count,8.0
573,sybl_count,253.0
573,notdalechall_count,49.0
573,polysyblword_count,29.0
573,flesch_score,47.52900735294119
573,fleschkincaid_score,11.381168300653597
573,gunningfog_score,15.23169934640523
573,smog_score,14.005844860021309
573,dalechall_score,9.642028104575163
574,char_count,1463.0
574,word_count,267.0
574,sent_count,11.0
574,sybl_count,433.0
574,notdalechall_count,93.0
574,polysyblword_count,51.0
574,flesch_score,45.000429009193084
574,fleschkincaid_score,13.012693224378618
574,gunningfog_score,17.349540347293157
574,smog_score,15.429909175157395
574,dalechall_score,10.34031491317671
575,char_count,837.0
575,word_count,159.0
575,sent_count,5.0
575,sybl_count,259.0
575,notdalechall_count,56.0
575,polysyblword_count,29.0
575,flesch_score,36.750452830188664
575,fleschkincaid_score,16.033383647798747
575,gunningfog_score,20.015597484276732
575,smog_score,16.887214914478655
575,dalechall_score,10.77503786163522
576,char_count,667.0
576,word_count,115.0
576,sent_count,4.0
576,sybl_count,201.0
576,notdalechall_count,58.0
576,polysyblword_count,22.0
576,flesch_score,29.78766304347829
576,fleschkincaid_score,16.246847826086956
576,gunningfog_score,19.15217391304348
576,smog_score,16.52667757954773
576,dalechall_score,13.026152173913042
577,char_count,436.0
577,word_count,84.0
577,sent_count,4.0
577,sybl_count,134.0
577,notdalechall_count,28.0
577,polysyblword_count,13.0
577,flesch_score,50.562857142857155
577,fleschkincaid_score,11.423809523809526
577,gunningfog_score,14.59047619047619
577,smog_score,13.427899808715576
577,dalechall_score,9.941433333333332
578,char_count,1823.0
578,word_count,321.0
578,sent_count,12.0
578,sybl_count,547.0
578,notdalechall_count,126.0
578,polysyblword_count,55.0
578,flesch_score,35.52113317757011
578,fleschkincaid_score,14.950288161993772
578,gunningfog_score,17.553582554517135
578,smog_score,15.359359093739592
578,dalechall_score,11.161243925233643
579,char_count,755.0
579,word_count,125.0
579,sent_count,5.0
579,sybl_count,230.0
579,notdalechall_count,55.0
579,polysyblword_count,34.0
579,flesch_score,25.79600000000002
579,fleschkincaid_score,15.872000000000003
579,gunningfog_score,20.880000000000003
579,smog_score,18.026119701940384
579,dalechall_score,11.8241
580,char_count,814.0
580,word_count,140.0
580,sent_count,6.0
580,sybl_count,264.0
580,notdalechall_count,74.0
580,polysyblword_count,34.0
580,flesch_score,23.620238095238108
580,fleschkincaid_score,15.761428571428572
580,gunningfog_score,19.047619047619047
580,smog_score,16.728156217252725
580,dalechall_score,13.13997619047619
582,char_count,536.0
