InstID,ArticleID,AuthorID
9,6928,2053
9,6928,5359
6,6929,633
3,6930,1340
617,6931,2378
26,6932,3829
122,6933,5009
83,6934,2357
36,6935,4502
4,6936,263
51,6937,3914
40,6938,2094
16,6939,607
16,6939,2511
14,6940,2609
494,6940,2609
2,6941,4476
45,6942,4949
842,6942,4949
8,6943,2053
42,6944,797
363,6944,2286
5,6945,4076
3,6946,1678
3,6946,3257
1,6947,4403
2,6948,5633
5,6949,489
494,6949,489
13,6949,3344
5,6950,4873
494,6950,4873
626,6951,3276
3,6952,490
103,6953,3999
11,6954,2408
866,6954,3098
27,6955,2822
21,6956,3381
21,6956,4906
101,6957,2744
494,6957,2744
2,6957,3806
494,6957,3806
3,6958,1925
3,6958,3922
40,6959,790
10,6960,4011
513,6960,4011
513,6960,5981
338,6961,92
14,6961,92
12,6962,1433
12,6962,3417
66,6963,5364
66,6963,5481
5,6964,5202
5,6964,5954
749,6965,494
144,6965,4374
768,6966,1873
235,6966,4804
18,6967,789
2,6967,2461
494,6967,2461
411,6968,3940
576,6968,3940
46,6969,173
21,6969,1332
40,6969,4032
513,6970,3439
412,6970,6084
217,6971,4544
10,6971,4970
10,6972,2742
513,6972,2742
1,6973,7231
3,6974,169
28,6975,1886
411,6976,3696
38,6976,3696
213,6977,93
217,6977,5081
5,6978,1237
1,6978,4281
5,6979,172
15,6980,4429
27,6981,3424
40,6982,2207
40,6982,5436
37,6983,507
31,6984,2169
1,6985,4281
4,6985,5159
175,6986,2869
4,6986,6507
169,6987,7947
1,6988,5684
5,6989,2886
6,6989,4441
4,6990,719
4,6990,4000
3,6991,1917
2,6991,1917
11,6992,1191
272,6992,1849
478,6992,3690
791,6993,1366
791,6993,6059
412,6994,1525
4,6994,1888
13,6995,5982
21,6996,94
5,6996,5673
617,6996,5673
3,6997,4933
617,6998,2637
34,6998,2766
31,6999,483
3,7000,5996
106,7001,1407
8,7002,2668
8,7002,7698
494,7002,7698
12,7003,2419
14,7004,2997
14,7004,3711
14,7004,5457
19,7005,3239
8,7005,4718
777,7006,3597
830,7007,991
39,7007,5068
599,7008,1158
122,7008,8223
33,7009,433
59,7010,2342
2,7010,2342
9,7011,724
24,7012,3351
50,7012,3351
24,7012,5581
50,7012,5581
13,7013,3629
101,7014,5673
617,7014,5673
217,7015,4544
27,7016,3241
24,7017,3150
16,7017,4856
24,7017,5475
114,7017,8234
5,7018,1143
15,7019,6142
494,7019,6142
36,7020,4851
418,7021,467
6,7021,3404
494,7021,3404
115,7022,2083
19,7022,4805
3,7023,1875
494,7023,1875
217,7023,4234
8,7024,4912
494,7024,4912
215,7025,1655
215,7025,4101
646,7026,607
9,7026,607
3,7027,1492
494,7027,1492
38,7028,3470
412,7028,3470
26,7029,822
11,7030,2130
6,7031,3409
2,7031,5502
14,7032,5987
4,7033,2219
13,7033,5979
4,7033,5979
706,7034,3933
706,7034,5076
2,7035,2689
13,7035,4149
2,7036,4294
3,7037,1434
6,7037,4559
646,7038,305
825,7039,793
11,7039,793
2,7039,1794
2,7040,2168
34,7041,2758
217,7041,4659
17,7042,4786
43,7043,8278
4,7044,86
3,7045,952
3,7045,1913
1,7046,5361
6,7047,5442
494,7047,5442
27,7048,694
27,7048,1077
513,7049,2522
752,7050,5868
1,7051,4479
13,7052,1832
2,7053,2917
5,7054,4410
12,7055,3730
9,7056,8054
3,7057,2736
11,7058,4630
4,7060,719
4,7060,1888
220,7061,4771
57,7062,685
101,7062,3752
784,7063,2059
41,7063,2786
13,7064,4077
412,7064,6084
5,7065,5656
494,7065,5656
5,7065,6790
494,7065,6790
41,7066,2482
4,7066,4311
12,7067,912
10,7068,4898
4,7069,1175
9,7070,3001
5,7071,5656
494,7071,5656
15,7072,4904
494,7072,4904
23,7073,3516
9,7074,3896
513,7075,2483
5,7075,6790
494,7075,6790
9,7076,2590
271,7076,2590
9,7076,5078
21,7077,173
21,7077,1332
411,7078,4248
1,7079,7231
38,7080,1529
10,7081,1074
217,7081,2002
853,7081,2923
38,7082,75
9,7082,1239
8,7083,3968
8,7083,4794
412,7084,1525
1,7084,1525
213,7085,4013
186,7086,2470
25,7087,6854
412,7088,449
412,7088,1504
8,7088,3629
3,7089,2820
5,7090,4873
494,7090,4873
24,7091,2490
40,7092,4410
738,7093,658
5,7094,4974
19,7095,3239
13,7095,5615
886,7096,1872
6,7097,3409
42,7098,5424
17,7099,1676
17,7099,2684
11,7099,2684
3,7100,1678
136,7101,4788
6,7102,3247
101,7102,3752
1,7103,1077
27,7103,1077
1,7103,2162
27,7103,2162
617,7104,4009
617,7104,4507
617,7105,2764
340,7106,5707
169,7106,7528
3,7107,5641
13,7108,1033
12,7108,3239
15,7109,70
731,7110,4852
10,7110,4852
731,7110,5012
10,7110,5012
578,7111,5537
25,7112,4519
25,7112,4943
81,7113,95
217,7114,1183
9,7115,1528
18,7116,3604
18,7116,3796
4,7117,86
494,7117,86
202,7118,860
186,7118,2794
41,7119,2209
33,7119,2823
32,7119,3461
33,7119,4736
3,7120,5473
40,7121,1480
617,7122,4841
412,7123,3470
411,7123,3696
6,7124,5548
760,7125,973
235,7125,3956
101,7126,3752
6,7126,5584
16,7127,978
16,7127,2694
32,7128,511
53,7128,3738
52,7129,1851
43,7129,5896
222,7130,1796
4,7131,3729
617,7132,410
8,7132,410
412,7132,5320
8,7132,5320
1,7133,2572
829,7134,1838
829,7134,1851
97,7135,3602
6,7136,2900
52,7137,434
25,7137,3219
11,7138,4773
4,7139,3243
8,7140,1164
617,7140,3431
8,7140,3431
229,7141,581
229,7141,1430
411,7142,4760
494,7142,4760
5,7142,4760
67,7143,5854
3,7144,1536
494,7144,1536
3,7144,1875
494,7144,1875
5,7144,4961
494,7144,4961
15,7145,1392
3,7146,2375
412,7146,2375
16,7146,4820
48,7147,6035
362,7148,3138
33,7149,2823
33,7149,4109
33,7149,4736
85,7150,3892
581,7151,586
15,7152,4904
16,7153,5418
94,7154,1380
617,7154,3363
617,7155,1034
617,7155,5457
25,7156,1465
101,7157,5673
617,7157,5673
686,7158,2765
12,7158,4839
49,7159,5199
222,7159,5199
5,7160,4873
494,7160,4873
9,7161,5066
101,7162,5673
617,7162,5673
217,7163,5112
213,7164,2446
48,7165,4909
902,7165,5441
849,7166,1863
1,7166,7177
412,7167,449
412,7167,1525
15,7167,1525
411,7168,1694
2,7168,2689
513,7169,5457
15,7170,805
15,7170,2772
15,7171,1839
10,7171,3257
1,7171,4831
412,7172,449
338,7172,3377
220,7173,5362
1,7174,5096
215,7175,4127
212,7175,5632
215,7175,5793
55,7176,1909
55,7176,5665
346,2133,7416
37,2134,6819
440,2135,6622
686,2136,6729
22,2137,6186
2,2137,7230
8,2138,6590
195,2139,6905
3,2103,6627
5,2104,6723
26,2105,6680
21,2122,7431
5,2122,7495
686,2123,7116
16,2123,7494
881,2124,7444
1,2125,6389
174,2126,7340
1,2146,7461
21,2147,6178
29,2147,6844
6,1800,2512
42,1801,7038
5,1802,6402
5,1802,7373
826,1803,6601
40,1804,6244
4,1804,7937
340,1805,6849
8,1806,4855
5,1807,6535
37,1808,6714
5,1808,6724
222,1809,7081
174,2169,6474
527,2170,7371
440,2171,6203
133,2130,6215
9,2130,6225
34,2131,6229
9,2132,6225
25,2179,6319
494,2180,6804
14,2180,6804
86,2181,6858
2,2182,7443
5,2165,3248
513,2165,6725
6,2165,7222
6,2166,6818
21,2167,6757
6,2167,6757
1,2168,4931
5,2149,3248
6,2149,6818
174,2150,6611
101,2151,7345
6,2151,7345
581,2152,7127
581,2152,7515
513,2099,7271
5,2100,6389
6,2101,6966
686,2102,6233
174,2148,6348
5,2162,3248
6,2162,3248
494,2163,6804
14,2163,6804
843,2164,6243
277,1776,6603
21,1777,7111
3,1778,6177
9,1779,8050
114,1780,6940
637,1781,6254
462,1782,7096
462,1782,7157
8,1783,6262
3,1784,1928
36,1784,6207
811,1785,7190
845,1785,7329
496,1786,6739
130,1786,6992
8,1787,6247
5,2090,6459
5,2090,7495
5,2091,3248
101,2091,7206
905,2092,6954
24,2153,6350
346,2154,6705
686,2155,6625
21,2156,6793
21,2156,6840
21,2156,7122
3,2157,6184
37,2157,6184
14,2158,6863
2,2027,6557
2,2027,6937
2,2027,6982
27,2028,5687
101,2028,6154
3,2029,6206
430,2029,6206
19,2031,7127
8,2032,6804
5,2033,8068
454,2034,6796
11,2035,1035
37,2036,6313
37,2036,6393
686,2037,6395
2,2094,6225
4,2095,7937
104,2096,7496
5,2096,7496
767,2097,3248
767,2097,3629
767,2098,7016
37,2098,7016
767,2098,7018
37,2098,7018
12,2093,6272
3,2024,6580
236,2025,6905
175,2026,6367
175,2026,6397
101,2045,7130
5,2046,6723
349,2047,6346
174,2047,6346
8,2048,6804
6,2049,6451
401,2050,6591
454,2051,6157
432,2052,6413
344,2053,7292
1,2054,4403
1,2055,4931
813,2056,6539
174,2056,7000
346,2057,6705
13,2057,7156
13,2058,7156
346,2059,6705
351,2060,8278
5,2060,8278
351,2061,7278
37,2062,7454
2,2117,7293
6,2118,6451
6,2118,6966
13,2119,6819
513,2120,6866
513,2120,7271
21,2121,6187
848,2121,6862
881,2082,6298
881,2082,6452
351,2083,8278
1,2084,4931
15,2085,6350
849,2086,6819
851,2086,6819
5,2087,3248
19,2087,6826
101,2087,7206
8,2088,6315
6,2089,4959
13,2175,6368
13,2175,6602
13,2175,7156
3,2176,6517
22,2177,7130
349,2178,6885
700,2144,6540
513,2145,6594
2,2172,6196
17,2173,6292
14,2173,6292
10,2174,6917
813,2106,6539
174,2106,7000
174,2107,6760
11,1810,1035
37,1810,7055
97,1811,2489
799,1811,6190
26,1811,6508
3,1812,3478
3,1812,7079
344,1813,6382
411,1814,6287
51,1816,6185
29,1816,6769
21,1817,6757
21,1817,7111
10,1818,1460
14,1657,7088
14,1657,8192
15,1658,6402
2,1659,3825
443,1659,3825
2,1660,3806
130,1661,6219
8,1662,7936
27,1663,6372
33,1664,6471
156,1664,6579
101,1664,7328
34,1664,7334
169,1665,6495
169,1665,6540
27,1940,6372
861,1942,6905
27,1943,6218
578,1756,6423
600,1756,6423
578,1756,7489
600,1756,7489
413,1757,6355
30,1757,6355
5,1758,7516
513,1758,7516
511,1759,6644
1,1760,6231
50,1761,5581
753,1761,7031
269,1762,7273
37,1762,7460
10,1763,6753
835,1764,6697
8,1764,6804
796,1765,6369
36,1766,6829
233,1766,6829
169,1767,6740
432,1767,7331
169,1708,6574
174,1708,6574
5,1709,7271
462,1710,7096
462,1710,7157
6,1711,3800
1,1712,1445
1,1713,1808
411,1714,7147
217,1715,7421
3,1716,8278
92,1717,6371
462,1718,6443
1,2016,6484
21,2016,6757
1,2017,1808
190,2018,7290
5,2019,7132
432,2020,6413
175,2020,7406
37,2021,7018
351,2022,7157
430,2023,7106
430,1963,6957
24,1964,6675
760,1964,6743
717,1965,7115
843,1965,7115
6,1966,1468
158,1967,7164
12,1968,6371
867,1969,6726
759,1970,7242
66,1971,7063
432,1972,6413
898,1972,7083
351,2064,7157
686,2065,6152
686,2065,7415
432,2066,6413
686,2067,6625
432,2068,6861
10,2069,6312
6,1819,6451
3,1820,6627
6,1821,6543
215,1822,6560
11,1823,6818
236,1824,6520
835,1825,2026
40,1825,6179
837,1826,7170
837,1826,7451
13,1595,6343
40,1596,6947
130,1596,7175
3,1597,822
11,1598,6170
3,1599,2354
8,1600,2668
27,1601,6199
12,1602,1466
12,1602,7150
589,1603,6340
3,1604,5361
349,2075,6346
349,2076,6468
1,2077,7230
501,2078,6891
17,2079,6511
513,2080,7463
15,2081,6381
175,2070,7199
513,2072,7436
2,2073,1808
5,2074,8068
41,1768,7470
12,1769,6735
34,1770,7210
41,1770,7210
15,1771,5289
21,1772,7323
97,1773,2489
62,1773,6285
26,1773,6508
269,1774,6221
9,1775,8050
462,1681,7979
2,1681,7979
169,1682,6494
169,1683,6494
5,1684,6564
786,1685,6519
2,1686,6391
804,1686,7414
42,1687,4660
42,1687,6521
795,1687,7068
56,1687,7295
213,1688,6647
796,1689,6369
16,1690,6454
34,1690,6454
16,1690,6640
34,1690,6640
16,1690,6667
34,1690,6667
4,1691,4734
411,1692,6287
454,1693,5582
272,1694,6408
411,1695,1226
411,1695,1694
21,1622,1474
21,1622,6592
513,1623,6971
411,1624,8322
269,1625,2577
269,1625,7200
21,1626,7373
222,1627,6194
222,1627,6512
236,1628,6520
55,1629,6471
156,1629,6579
55,1629,7233
411,1630,6678
72,1631,6623
92,1632,6553
160,1632,6673
215,1633,6560
21,1788,6224
21,1788,6961
14,1789,7358
11,1790,6170
10,1791,5562
464,1792,6208
432,1792,6413
217,1793,7421
617,1794,6732
5,1795,4978
236,1796,6520
236,1796,7245
1,1797,1226
411,1797,1226
13,1798,6654
789,1799,6943
6,2012,6263
21,2013,6596
411,2014,4248
576,2014,4248
501,2015,6891
647,1613,6552
17,1613,6798
13,1614,4794
11,1615,6432
11,1615,6686
19,1615,6919
15,1616,6402
454,1617,4630
1,1617,4630
785,1618,6472
368,1619,7310
269,1620,7133
13,1620,7156
130,1621,7089
236,1666,7456
31,1667,2614
6,1667,2614
121,1668,6388
46,1668,6810
3,1669,6680
21,1669,6744
29,1670,6410
237,1670,6588
215,1670,6588
495,1671,6407
18,1671,6407
18,1671,7360
173,1605,6607
13,1605,6607
13,1606,6224
13,1606,6961
754,1607,6223
754,1607,7484
200,1608,6318
236,1609,6901
527,1610,6791
503,1610,6791
759,1611,7039
633,1611,7048
344,1612,7046
11,1157,1301
418,1157,6156
833,1158,7287
59,1159,6322
5,1160,4978
48,1161,6369
503,1162,5026
272,1162,6276
5,1163,3427
5,1163,6232
5,1163,6465
20,1164,4882
215,1165,7955
16,1166,6199
3,1167,2457
10,1168,1475
340,1169,7297
380,1169,7483
4,1838,4795
4,1838,6358
4,1838,6479
29,1839,7464
158,1840,7164
6,1841,3629
733,1841,6972
11,1842,6613
27,1843,7211
235,1844,6245
15,1845,6575
3,1846,2122
3,1847,6580
511,1847,6580
430,1848,7106
2,1891,6723
14,1892,6292
351,1893,6731
187,1893,6731
817,1894,7388
251,1895,6326
806,1896,6201
806,1896,7340
12,1897,6680
100,1897,6680
12,1897,7148
100,1897,7148
1,1898,1808
3,1899,3478
883,2159,7432
513,2160,6162
717,2161,7115
843,2161,7115
411,1862,4903
37,1863,6749
459,1863,6749
169,1864,6825
11,1865,1035
185,1866,6922
5,1866,6922
233,1867,7290
169,1868,6636
897,1869,7467
29,1870,6742
4,1871,7041
4,1871,7281
187,1872,7354
411,1873,4248
617,1973,6466
336,1974,7001
4,1975,4903
411,1975,4903
174,1976,6574
430,1976,6957
19,1977,7525
238,1978,6636
3,1979,4191
3,1979,6402
3,1979,6592
3,1979,6627
5,1980,7138
411,1981,7252
351,1982,6603
351,1982,7400
351,1982,8278
233,1849,4132
233,1849,6234
5,1850,6724
3,1851,3928
13,1851,6840
269,1851,7133
25,1852,6386
370,1852,6731
27,1853,7211
776,1854,6943
341,1855,3138
341,1855,6968
103,1856,7499
460,1857,6506
900,1858,6163
864,1858,6163
900,1858,6204
864,1858,6204
788,1859,6462
788,1859,7362
11,1860,7979
462,1860,7979
767,1861,7426
9,1944,6641
101,1944,7308
233,1945,6383
234,1945,7518
26,1946,6081
101,1947,6656
27,1948,7326
101,1949,6819
351,1950,6900
50,1951,1928
158,1951,6209
3,1952,6537
101,1827,7442
1,1828,4630
336,1829,6799
3,1830,6680
269,1830,7133
27,1830,7518
8,1831,6582
821,1831,7435
6,1832,6212
513,1832,6712
86,1833,6516
86,1833,7009
6,1834,1164
835,1835,6589
835,1835,7402
861,1836,6905
37,1837,6581
169,2038,6563
169,2038,7027
6,2040,6646
101,2040,7502
351,2041,7157
19,2042,2026
237,2044,7069
14,1909,7204
29,1910,6410
29,1910,6930
774,1911,6729
835,1912,2026
50,1913,1928
19,1913,7070
6,1914,6903
15,1915,5122
430,1916,6957
513,1917,6913
495,1983,7288
513,1984,6535
686,1985,7198
6,1986,6263
4,1987,6271
65,1988,7218
513,1989,6181
835,1990,7402
633,2109,6236
633,2109,6738
1,2110,6875
885,2111,6951
13,2112,7156
34,2113,5854
896,2114,6699
29,2115,6485
351,2116,8278
6,1874,6164
97,1875,7053
1,1876,4403
2,1877,6723
15,1878,1494
411,1879,6287
11,1879,6954
432,1880,6413
460,1881,6506
351,1882,7313
351,1882,8278
371,1883,7377
24,2140,6350
234,2141,6941
513,2142,6594
617,1099,5939
5,1100,1237
215,1101,6521
215,1101,7955
101,1102,7206
101,1102,7442
28,1103,6496
1,1104,3800
2,1105,6170
5,1106,4441
216,1107,4501
130,1108,7020
269,1109,6828
269,1109,7133
13,1110,7164
431,1111,6999
19,1112,5822
828,1112,7255
1,1719,1808
411,1720,1281
336,1721,6482
11,1722,7179
37,1722,7179
8,1723,4855
8,1723,7086
3,1724,4842
193,1725,7099
6,1726,6414
21,1727,6224
21,1727,6961
105,1728,7049
3,1729,1928
3,1729,6362
3,1729,6771
11,1730,6891
501,1730,6891
1,1953,1808
12,1955,6680
15,1956,7391
2,1957,6525
15,1958,6350
448,1959,6953
3,1960,6273
5,1961,7344
236,1962,6217
362,704,6167
213,705,4013
454,706,585
272,707,1849
228,708,6918
412,709,449
412,709,1504
8,709,3629
138,710,2805
1,711,1089
1,711,7177
174,712,6258
174,712,6492
173,713,6251
647,714,6365
647,714,7374
503,644,6436
4,645,5929
1,646,2572
5,647,4978
13,648,7194
411,649,401
411,649,446
411,650,401
647,651,6170
217,652,6290
181,653,2353
169,532,357
3,533,6556
40,534,3247
12,535,2463
4,535,5929
4,536,5929
647,536,5958
1,536,7177
169,537,4520
10,538,1475
223,539,3797
213,539,6747
23,540,4789
32,540,6993
336,541,6171
28,542,2176
13,432,3430
13,432,7167
272,433,2573
817,433,7284
46,434,187
46,434,3690
412,435,1281
2,436,268
412,436,5240
454,437,585
454,437,1324
3,438,2476
223,439,6806
4,496,67
2,496,3425
11,497,1235
45,498,2848
21,499,1742
3,499,5832
532,499,6398
11,500,4925
2,501,1358
13,502,1508
754,502,6824
8,503,2053
8,503,3896
736,504,6435
274,505,6545
3,1033,169
206,1034,6696
2,1035,2165
2,1035,6524
15,1036,6220
29,1036,7249
20,1037,2793
20,1037,6537
20,1037,7492
887,1038,7446
269,1039,6828
855,1039,7488
34,1040,6734
101,1040,7130
23,1041,5982
233,1042,7207
29,1043,187
11,1044,6613
178,1045,6205
43,1046,3564
43,1046,6402
43,1046,7262
36,1047,2806
6,962,6543
21,963,4077
21,963,4933
41,964,7363
31,965,6809
169,966,4373
4,966,6414
4,967,2128
4,967,3236
338,968,3377
272,969,6408
646,970,715
10,971,1475
411,563,4903
193,564,4795
504,564,6655
504,564,6719
193,564,7221
215,565,7086
215,565,7955
2,566,2689
249,566,6276
411,567,6903
1,568,7325
2,569,2909
2,569,4814
11,715,6924
11,716,6924
101,717,3564
187,718,277
19,719,4206
3,719,7439
1,720,5684
2,721,6627
494,721,7128
1,721,7177
122,722,6317
19,722,7369
812,723,6805
617,724,1478
38,725,5988
5,726,489
4,727,6912
269,1286,6408
269,1286,7133
269,1286,7284
101,1287,7130
9,1288,2053
101,1289,6387
21,1290,7161
13,1291,7384
215,1292,6588
215,1292,7955
617,1293,7011
411,1294,8322
2,1295,2689
272,1295,6276
2,1296,7244
173,1297,4484
8,1298,7223
269,1299,5958
646,1299,5958
5,1300,7168
169,1300,7168
3,675,6680
599,676,6475
585,676,7342
14,677,1877
13,678,1437
13,678,1508
46,679,6715
413,679,6715
28,680,2386
8,680,6595
6,681,5404
1,681,6651
1,681,7485
6,682,5404
1,682,6651
1,682,7485
1,683,4479
1,683,6364
174,684,5737
10,684,6703
487,685,7074
12,523,2359
2,524,2452
272,525,1849
41,526,5986
49,527,6306
49,527,6841
6,527,7202
20,528,3737
20,528,7365
411,529,777
13,529,6224
215,530,6275
36,531,7129
876,531,7196
10,1991,6526
11,1992,6954
234,1993,7095
5,1995,6459
5,1995,6544
5,1995,7495
686,1996,6405
686,1996,7509
686,1997,6760
6,605,6543
11,606,1440
2,606,1614
51,607,79
779,607,5679
271,608,2590
9,608,2770
2,609,891
13,610,6911
15,610,7259
2,611,2909
2,611,5987
269,612,2574
180,612,7322
15,1386,4789
215,1387,6521
32,1388,6168
28,1388,6986
48,1389,6369
215,1390,3371
859,1391,6925
2,1392,1144
351,1393,6406
215,1394,1655
215,1394,6492
747,1395,7486
11,466,6924
6,467,4484
19,468,1182
19,468,4206
19,469,2967
6,469,4484
23,470,824
101,470,5311
67,471,5854
67,471,6375
49,471,6467
1,472,2572
249,472,6276
193,473,6274
169,474,2867
627,474,7112
122,475,6321
647,475,6369
4,1372,6995
40,1372,7347
20,1373,7231
25,1374,564
30,1375,7472
79,1376,6428
411,1377,211
411,1377,7092
462,1378,6443
801,1379,6662
29,1380,297
13,1380,6792
269,1381,6436
862,1381,6632
233,1382,6784
578,1382,7207
1,1383,4882
37,1383,6439
21,1384,1474
73,1384,5660
494,1384,5660
114,1385,6945
647,905,5958
1,905,7177
411,906,6287
411,906,6955
169,907,5425
12,908,2817
186,909,7120
4,910,4925
247,911,1811
527,911,1811
13,912,4077
412,912,6621
26,913,6770
171,914,2869
193,914,6507
808,915,7306
412,916,1525
513,1146,3439
494,1146,4916
169,1147,6908
269,1148,3521
9,1149,3375
411,1150,3914
13,1151,7194
14,1151,7321
501,1152,6632
51,1153,5137
6,1154,4734
236,1155,6426
5,1156,6724
101,750,1474
21,750,4933
46,751,187
262,752,5026
247,752,5026
178,752,6286
617,753,1478
101,753,4897
279,754,6925
264,754,6925
20,755,2096
20,755,6197
10,756,1475
21,756,5489
235,757,6277
140,757,6869
824,757,7137
3,739,2457
9,739,7458
4,740,6433
8,740,7223
1,741,1089
23,741,2607
794,742,6416
5,742,6790
101,743,3564
101,743,4897
57,744,6888
8,744,7349
443,745,6605
726,745,6865
187,746,7144
13,747,5022
11,748,7274
11,748,7424
13,749,3369
617,939,4790
42,939,7401
5,940,7382
20,941,2745
6,942,5404
340,943,6643
754,943,6643
213,944,3371
31,945,6850
13,946,6736
26,947,822
26,947,6151
174,948,6258
176,948,6492
222,949,5108
222,949,6440
15,1325,6350
9,1326,2053
236,1327,5429
25,1327,6854
1,1328,1808
494,1328,1808
277,1329,6906
454,1330,6237
43,1331,6402
578,1331,6689
11,1332,268
13,1332,2219
29,1332,4794
171,1333,2869
686,1334,7348
17,1335,6798
48,1336,6369
269,1337,7133
186,1338,7120
29,2127,6485
5,2128,6392
5,2128,7132
1,2129,3248
5,2129,6898
223,667,6282
193,667,6347
4,667,6507
5,668,4978
5,668,7234
115,668,7478
13,669,3251
475,670,6834
249,670,6939
411,671,4903
175,672,907
5,673,228
367,674,7453
503,1272,6436
1,1273,2095
11,1274,268
340,1274,7425
3,1275,6281
11,1275,7074
646,1276,4869
513,1277,796
513,1277,1569
513,1277,3018
29,1278,187
46,1279,6688
26,1280,6361
21,1281,6621
13,1281,7395
233,1282,7207
228,1283,6260
224,1284,6691
48,1284,6928
178,1284,7517
25,1285,6456
25,1285,6852
4,487,1175
13,487,7571
169,488,4520
2,489,1614
1,489,2572
2,490,1614
1,490,2572
5,491,1715
4,491,2219
215,492,6521
215,492,6693
412,493,1525
5,494,5377
13,494,6933
42,495,7189
249,686,6276
193,687,6241
223,687,6282
5,688,5982
28,689,2386
5,689,3968
36,690,2806
247,691,4322
264,691,4322
3,692,3409
617,692,6420
269,693,6600
261,693,6996
443,694,6605
430,694,6975
12,1884,6359
816,1885,3933
411,1885,3933
432,1886,6228
114,1887,7146
34,1888,6819
2,1889,6576
34,1890,2219
101,1890,2219
2,1466,3806
2,1466,4021
13,1467,2219
441,1468,6193
76,1469,7013
1,1470,1808
494,1470,1808
20,1471,4660
747,1471,6455
786,1471,6521
617,1471,7295
18,1472,7093
173,1473,6601
238,1473,6601
169,1474,1184
380,1475,6486
14,1475,7518
236,1998,7208
12,1999,6680
6,1999,7463
12,2000,6735
351,2000,6851
351,2000,7157
1,2001,1808
454,2002,6789
351,2003,6406
351,2003,6463
5,2004,8068
5,2005,7271
30,2006,6718
187,2007,6415
869,2008,6647
21,2009,1501
6,2009,1501
513,2010,6594
513,2010,7261
5,2011,3248
513,2011,6898
8,506,983
16,506,3224
4,507,3243
247,508,4322
21,509,4854
3,509,5832
45,510,6492
874,510,6672
49,511,7430
13,850,4441
13,850,6493
46,851,187
29,851,2346
217,852,1998
247,853,2572
42,854,1090
42,854,4478
14,854,5636
76,855,2974
9,856,3896
8,857,5935
21,858,3250
21,858,3381
174,859,3579
6,860,4484
8,1900,4959
5,1901,7344
411,1901,7344
351,1902,8278
686,1903,6385
175,1904,7174
811,1905,6405
545,1905,7509
11,1906,4479
236,1907,6520
619,1908,6896
411,1908,6896
412,972,1281
5,973,2225
5,973,4978
5,973,7271
11,974,6990
430,975,6239
751,976,6176
12,977,786
48,978,6768
28,979,4908
743,979,6624
235,981,3223
235,981,7457
279,982,6974
740,983,7318
32,984,6748
174,1073,4281
21,1074,4789
23,1074,4789
269,1075,5503
19,1075,5503
173,1076,6987
783,1077,538
269,1078,2391
269,1078,6828
269,1078,7200
30,1079,335
819,1079,6293
771,1079,6964
14,1080,6253
13,1081,5900
9,1082,5078
169,1083,5425
9,1084,2774
180,1085,6360
236,1085,6890
233,1086,6472
15,1476,2512
65,1477,6469
10,1478,6299
20,1479,7064
513,1480,1569
269,1481,6351
6,1481,7007
13,1482,6224
13,1482,6961
30,1483,6191
9,1484,7024
8,1484,7035
617,1484,7247
647,1485,6254
647,1485,6291
174,1486,6507
158,1487,7012
754,1488,6429
754,1488,6931
10,819,1475
646,819,7317
170,820,6633
186,821,7120
3,822,6472
3,823,3381
101,823,5673
443,824,6332
262,825,5026
247,825,5026
272,825,6857
355,826,7510
249,827,4046
249,827,6276
21,828,5692
24,829,1907
792,829,7396
101,1048,896
178,1049,6645
862,1050,6320
272,1050,6276
862,1050,7238
2,1051,5596
454,1052,6189
236,1053,300
236,1053,5429
11,1053,6510
171,1054,2869
13,1055,6182
13,1055,7002
394,1056,6530
17,1056,6966
6,1057,3247
101,1057,3752
872,1058,6869
1,784,5737
454,785,7287
363,786,3386
19,787,3239
13,787,3251
378,788,6442
29,789,3462
13,789,5464
340,790,6476
412,791,1281
412,791,1467
344,791,6382
319,792,6503
319,792,5140
5,793,5240
412,793,7344
67,794,844
350,795,6160
350,795,6331
350,795,7327
42,796,5720
223,796,6085
10,797,6683
10,797,6808
279,798,6477
4,799,2774
6,799,4734
268,800,7297
140,801,6175
140,801,6869
351,1571,6630
351,1571,7427
530,1572,7051
3,1573,6680
3,1574,7367
11,1575,7300
11,1575,7310
351,1576,7097
169,758,6540
169,759,6540
8,759,6872
187,760,277
755,760,6733
2,761,1144
2,761,6303
513,762,649
513,762,6936
513,762,6971
13,763,6192
50,763,6252
858,763,6845
236,764,4781
14,764,5636
13,765,5022
13,766,538
13,766,5022
19,767,6170
646,767,6170
19,767,6610
646,767,6610
15,802,4519
25,802,4943
617,802,4943
187,803,6308
850,803,6336
187,803,7392
9,804,2165
366,805,7141
168,806,6878
217,807,2866
356,807,6831
357,807,6994
3,808,1917
336,809,6920
213,810,3371
213,810,6661
2,811,272
2,811,4294
6,812,3247
6,812,7512
215,813,6560
43,814,5448
101,815,896
433,815,1832
169,816,6540
169,816,6872
443,817,6605
862,996,6320
862,996,7238
6,997,7512
169,998,6540
351,999,6406
351,999,6460
44,1000,6707
20,1000,6922
1,1000,7231
24,1001,6353
24,1001,6781
5,1002,6892
133,1003,5737
418,1004,4267
418,1004,6156
363,1005,3386
773,1006,6490
264,1007,6776
264,1007,6981
11,1672,6762
798,1673,6262
513,1674,1569
2,1674,4814
12,1675,4803
212,1675,6599
3,1676,3629
6,1676,6614
2,1677,1143
4,1678,6551
4,1678,7093
62,1679,6330
